id,title,upload_date,air_date,era,type,series,episode,url,thumbnail,members,subtitles,duration_sec,description,status,view_count,like_count
index-00579,BTS On Arirang AfterSchool Club Official Line Pt.2,2014-08-26,2014-08-26,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=-B83bWnEnyQ,https://img.youtube.com/vi/-B83bWnEnyQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,18,,active,3076,97
index-00580,[ENG Sub] 140828 M Countdown Begins 방탄소년단BTS by플로라,2014-08-29,2014-08-29,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=cHK_CHqGZHQ,https://img.youtube.com/vi/cHK_CHqGZHQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,95,,active,131773,2649
index-00581,[Audio] 140830 Sukira 슈키라 - Ryeowook 려욱 DJ,2014-09-01,2014-09-01,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=4ohcINZQvdY,https://img.youtube.com/vi/4ohcINZQvdY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,4069,,active,24596,305
index-00582,[ENG] 140830 Sukira cut - Bangtan Boys' Listeners' Mission! At least do this before you leave - ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=BDnQJTbTRXE,https://img.youtube.com/vi/BDnQJTbTRXE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,99,,active,1939,48
index-00583,"방탄소년단 ""Let me know"" 라이브 LIVE / 140830 [슈퍼주니어의키스더라디오]",2014-09-04,2014-09-04,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=gicHM4o6bwE,https://img.youtube.com/vi/gicHM4o6bwE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,260,,active,10144805,338965
index-00584,[ENG] 140830 BTS Show Champion Backstage,2015-04-07,2015-04-07,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=42x74PPHnVM,https://img.youtube.com/vi/42x74PPHnVM/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,482,,active,105978,2406
index-00585,DFLA - The Lost Tapes (KCON 2014) VIXX(빅스) B1A4 BTS(방탄소년단),2014-09-07,2014-09-07,,Archive,BTS Content Index,,https://youtu.be/8PgR4scKaWc?t=901,https://img.youtube.com/vi/8PgR4scKaWc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1383,,active,15169,474
index-00586,[AUDIO] 140902 BTS on Sunny's FM Date,2017-12-18,2017-12-18,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=4KOzUhYJSCA,https://img.youtube.com/vi/4KOzUhYJSCA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2275,,active,9938,147
index-00587,[2014] Sunny FM with BTS- Talk about V with SNSD Taeyeon and Yuri in airplane,2016-06-03,2016-06-03,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=rdBSCZAxXTk&t=2s,https://img.youtube.com/vi/rdBSCZAxXTk/hqdefault.jpg,V,,254,,active,271186,4330
index-00588,[ENG] 140902 The Show 방탄소년단 (BTS) Interview - ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=bvC8yjYF4X4,https://img.youtube.com/vi/bvC8yjYF4X4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,63,,active,3989,61
index-00589,[ENG] 140902 The Show Pick 'The Idol that you want to go on a fall pinic with - Jungkook' - ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=gOCPXMp_KSo,https://img.youtube.com/vi/gOCPXMp_KSo/hqdefault.jpg,Jungkook,,62,,active,773,31
index-00590,방탄소년단 2014 CONCERT TEASER,2014-09-03,2014-09-03,,Archive,BTS Content Index,,https://youtu.be/NfVKG6TRJvE?si=djbLq_TnVS1SG8FE,https://img.youtube.com/vi/NfVKG6TRJvE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,47,,active,392791,35889
index-00591,Go! BTS Full (Eng Sub),2019-09-15,2019-09-15,,Archive,BTS Content Index,,https://youtu.be/hweRpeVrg9M,https://img.youtube.com/vi/hweRpeVrg9M/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2682,,active,55543,1825
index-00592,"[SBS]최화정의파워타임,방탄소년단,Let Me Know,방탄소년단 라이브",2014-09-04,2014-09-04,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=OoXctB7dsX4,https://img.youtube.com/vi/OoXctB7dsX4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,277,,active,446300,0
index-00593,[ENG] 140905 [BANGTAN BOMB] 방탄도령단 - 危險 (Appeal ver.) BangtanBachelors - Danger,2017-12-10,2017-12-10,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=beD3DxklIc8,https://img.youtube.com/vi/beD3DxklIc8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,247,,active,106971,0
index-00594,[방탄소년단] 교통안전송 @인기가요 Inkigayo 140907,2014-09-07,2014-09-07,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=qfdJg-p2Ouk,https://img.youtube.com/vi/qfdJg-p2Ouk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,65,,active,136574,8443
index-00595,[ENG] 140910 Jimin & Jungkook's Log,2014-09-30,2014-09-30,,Archive,BTS Content Index,,https://youtu.be/eBQLKCctoh4,https://img.youtube.com/vi/eBQLKCctoh4/hqdefault.jpg,Jimin|Jungkook,,280,,active,68761,0
index-00596,Pops in Seoul - BTS(방탄소년단) _ Danger - Interview,2014-09-10,2014-09-10,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=ivVNkpusSNA,https://img.youtube.com/vi/ivVNkpusSNA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1007,,active,365617,12823
index-00597,[ENG] 140911 J-Hope & V's Log,2014-10-12,2014-10-12,,Archive,BTS Content Index,,https://youtu.be/8z33gdPy7Ns,https://img.youtube.com/vi/8z33gdPy7Ns/hqdefault.jpg,J-Hope|V,,115,,active,34698,0
index-00598,[ENG] 140912 [BANGTAN BOMB] Rap Monster Birthday Tweet Relay,2017-12-10,2017-12-10,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=PUWv2QCQv6A,https://img.youtube.com/vi/PUWv2QCQv6A/hqdefault.jpg,RM,,114,,active,125517,0
index-00599,【Kstyle】日本デビュー100日記念！BTS（防弾少年団）からクイズ＆プレゼントが到着！,2014-09-11,2014-09-11,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=EW9jsvAtHNs,https://img.youtube.com/vi/EW9jsvAtHNs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,68,,active,94518,2257
index-00600,[ENG] 140913 Jin & Rap Monster's Log,2016-08-02,2016-08-02,,Archive,BTS Content Index,,https://youtu.be/SQTrbMuEYVc,https://img.youtube.com/vi/SQTrbMuEYVc/hqdefault.jpg,RM|Jin,,211,,active,73768,0
index-00601,[ENG] 140914 [BANGTAN BOMB] BTS’ selfie recording Danger,2017-12-10,2017-12-10,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=LP9ONJYuu-A,https://img.youtube.com/vi/LP9ONJYuu-A/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,242,,active,101349,0
index-00602,[ENG] 140914 [BANGTAN BOMB] Various beatbox by BTS (face..dog..monster..etc.),2014-09-20,2014-09-20,,Archive,BTS Content Index,,https://youtu.be/rP7qHBIBJJE,https://img.youtube.com/vi/rP7qHBIBJJE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,118,,active,248838,0
index-00603,[ENG] 140913 Show Champion Backstage | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=s5JdZW8jIXo,https://img.youtube.com/vi/s5JdZW8jIXo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,70,,active,1289,30
index-00604,[ENG] 140915 Newstime Bangtan -BEST 3 fall songs that the artists picked themselves|ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=_eoPYi3gW6s,https://img.youtube.com/vi/_eoPYi3gW6s/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,29,,active,1866,49
index-00605,방탄소년단 1st Concert 'BTS 2014 LIVE TRILOGY EPISODE 2! THE RED BULLET',2014-09-15,2014-09-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=ThOrxxY0hXk&t=1s,https://img.youtube.com/vi/ThOrxxY0hXk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,79,,active,416624,29793
index-00606,"[MPD를 이겨라]무작정 묵찌빠, 방탄소년단 BTS!",2014-09-16,2014-09-16,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=goRk7mnRQno,https://img.youtube.com/vi/goRk7mnRQno/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,161,,active,389068,13853
index-00607,[ENG]140916 THE SHOW Talk - BTS Cut | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=FO_i2u4SfO4,https://img.youtube.com/vi/FO_i2u4SfO4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,39,,active,3568,33
index-00608,[ENG] 140917 [BANGTAN BOMB] BTS match (1) OMOK! (Suga vs Jimin),2016-07-16,2016-07-16,,Archive,BTS Content Index,,https://youtu.be/qn6twYgCyFc,https://img.youtube.com/vi/qn6twYgCyFc/hqdefault.jpg,Suga|Jimin,,96,,active,210498,0
index-00609,[ENG] 140918 [BANGTAN BOMB] BTS Match! (2) hit the bottle top,2016-09-03,2016-09-03,,Archive,BTS Content Index,,https://youtu.be/rdKMCyeZ1Pc,https://img.youtube.com/vi/rdKMCyeZ1Pc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,109,,active,264285,0
index-00610,[ENG] 140920 [BANGTAN BOMB] SUGA free...? HOPE free!,2017-12-10,2017-12-10,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=3THes1HlACE,https://img.youtube.com/vi/3THes1HlACE/hqdefault.jpg,Suga,,33,,active,102935,0
index-00611,[ENG] 140920 Show Champion Backstage | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=ZWwwyA3u22Q,https://img.youtube.com/vi/ZWwwyA3u22Q/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,142,,active,14283,375
index-00612,[AUDIO] 140921 BTS on K Will’s Young Street,2017-12-18,2017-12-18,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=pKNiF5ccdNE,https://img.youtube.com/vi/pKNiF5ccdNE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2202,,active,19024,252
index-00613,1년차 풋풋한 BTS 방탄소년단! 양주에 다시 오다,2019-09-04,2019-09-04,,Archive,BTS Content Index,,https://youtu.be/MTrcQqi1zBg?si=2kJP6vXQbqhMBxaM,https://img.youtube.com/vi/MTrcQqi1zBg/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,556,,active,96248,4165
